Residuos No peligrosos de las e-DMAs E-PRTR 2008;;;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;LER;Descripción LER;7 tablas;Tipo Residuo;Cantidad;Unidad
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;100202;Escorias no tratadas;D1/R4;No Peligroso;18783000;KG
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;170201;Madera;R13;No Peligroso;62780;KG
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;191202;Metales férreos;R13;No Peligroso;244700;KG
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;120121;Muelas y materiales de esmerilado usados distintos de los especificados en el código 12 01 20;R13;No Peligroso;7720;KG
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;120121;Muelas y materiales de esmerilado usados distintos de los especificados en el código 12 01 20;R13;No Peligroso;7720;KG
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;200101;Papel y cartón;R13;No Peligroso;25430;KG
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;161102;Revestimientos y refractarios a base de carbono, procedentes de procesos metalúrgicos distintos de los especificados en el código 16 11 01;D1/R4;No Peligroso;9931520;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;200125;Aceites y grasas comestibles;R13;No Peligroso;665;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;150103;Envases de madera;R5;No Peligroso;161795;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;200301;Mezclas de residuos municipales;D5;No Peligroso;47260;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;200199;Otras fracciones no especificadas en otra categoría;R13;No Peligroso;9;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;D5;No Peligroso;76480;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;200101;Papel y cartón;R13;No Peligroso;48500;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;200139;Plásticos;R13;No Peligroso;15140;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;191001;Residuos de hierro y acero;R4;No Peligroso;219920;KG
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;080313;Residuos de tintas distintos de los especificados en el código 08 03 12;R13;No Peligroso;240;KG
2008;A48147144;ALDETU;4800000077;ALDETU S.A;Lemoa;020110;Residuos metálicos;R13;No Peligroso;166470;KG
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;150103;Envases de madera;R13;No Peligroso;60450;KG
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;150101;Envases de papel y cartón;R13;No Peligroso;47500;KG
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;150106;Envases mixtos;D5;No Peligroso;47120;KG
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;120101;Limaduras y virutas de metales férreos;R4;No Peligroso;421440;KG
2008;A81046856;ARCELORMITTAL ESPAÑA;4800003347;ArcelorMittal España - Fca. de Etxebarri;Etxebarri, Ant S. Esteban-Etxebarri D. E.;200301;Mezclas de residuos municipales;D5;No Peligroso;151976;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100210;Cascarilla de laminación;R13;No Peligroso;14396400;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;170401;Cobre, bronce, latón;R13;No Peligroso;0;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100202;Escorias no tratadas;D5;No Peligroso;5952200;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100202;Escorias no tratadas;D5;No Peligroso;61359380;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100202;Escorias no tratadas;D5;No Peligroso;207489820;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;110110;Lodos y tortas de filtración distintos de los especificados en el código 11 01 09;D5;No Peligroso;195250;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;170107;Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06;R13;No Peligroso;0;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;120121;Muelas y materiales de esmerilado usados distintos de los especificados en el código 12 01 20;R13;No Peligroso;8550;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;170904;Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;D5;No Peligroso;1085650;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100299;Residuos no especificados en otra categoría;R13;No Peligroso;764800;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100299;Residuos no especificados en otra categoría;R13;No Peligroso;97500;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100208;Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07;R13;No Peligroso;1484500;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;100208;Residuos sólidos del tratamiento de gases, distintos de los especificados en el código 10 02 07;D5;No Peligroso;76900;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;161102;Revestimientos y refractarios a base de carbono, procedentes de procesos metalúrgicos distintos de los especificados en el código 16 11 01;R13;No Peligroso;174500;KG
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;161102;Revestimientos y refractarios a base de carbono, procedentes de procesos metalúrgicos distintos de los especificados en el código 16 11 01;R13;No Peligroso;1010180;KG
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;070112;Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 07 01 11;D5;No Peligroso;841748;KG
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;200140;Metales;R4;No Peligroso;17680;KG
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;080313;Residuos de tintas distintos de los especificados en el código 08 03 12;R13;No Peligroso;17,5;KG
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;170904;Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;D1;No Peligroso;9;KG
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;070199;Residuos no especificados en otra categoría;D5;No Peligroso;1950;KG
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;070199;Residuos no especificados en otra categoría;D5;No Peligroso;8340;KG
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;070199;Residuos no especificados en otra categoría;D5;No Peligroso;2240;KG
2008;A48480016;ASUA PRODUCTS;4800007570;ASUA PRODUCTS S.A.;Sondika;200101;Papel y cartón;R13;No Peligroso;39680;KG
2008;A48480016;ASUA PRODUCTS;4800007570;ASUA PRODUCTS S.A.;Sondika;200139;Plásticos;R13;No Peligroso;36115;KG
2008;B95288841;AVICOLA BENIGNO ASPURU S.L.;4800025874;AVÍCOLA BENIGNO ASPURU S.L.;Larrabetzu;200101;Papel y cartón;R13;No Peligroso;2920;KG
2008;B95288841;AVICOLA BENIGNO ASPURU S.L.;4800025874;AVÍCOLA BENIGNO ASPURU S.L.;Larrabetzu;200139;Plásticos;R13;No Peligroso;2790;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;170405;Hierro y acero;R4;No Peligroso;6360;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;200304;Lodos de fosas sépticas;D9;No Peligroso;9920;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;100121;Lodos del tratamiento in situ de efluentes, distintos de los especificados en el código 10 01 20;D9;No Peligroso;2040;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;170201;Madera;R5;No Peligroso;11170;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;200203;Otros residuos no biodegradables;D5;No Peligroso;9360;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;200101;Papel y cartón;R3;No Peligroso;1110;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;191201;Papel y cartón;R5;No Peligroso;2480;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;200201;Residuos biodegradables;D1;No Peligroso;8980;KG
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;161002;Residuos líquidos acuosos distintos de los especificados en el código 16 10 01;D9;No Peligroso;0;KG
2008;A48032072;BARNA;4800021585;BARNA;Mundaka;150102;Envases de plástico;-//D5//-//-//-//-//-;No Peligroso;200;KG
2008;A48032072;BARNA;4800021585;BARNA;Mundaka;170407;Metales mezclados;D5;No Peligroso;2920;KG
2008;B48934038;BEFESA ALUMINIO BILBAO;4800000020;BEFESA ALUMINIO BILBAO;Erandio;170201;Madera;R13;No Peligroso;230000;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;160214;Equipos desechados distintos de los especificados en los códigos 16 02 09 a 16 02 13;R13;No Peligroso;68;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;060503;Lodos del tratamiento in situ de efluentes, distintos de los mencionados en el código 06 05 02;D5;No Peligroso;12260;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;200138;Madera distinta de la especificada en el código 20 01 37;R13;No Peligroso;2070;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;170605;materiales de construcción que contienen amianto;D5;No Peligroso;360;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;200140;Metales;R4;No Peligroso;2580;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;200301;Mezclas de residuos municipales;D5;No Peligroso;30790;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;200101;Papel y cartón;R13;No Peligroso;2250;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;160604;Pilas alcalinas (excepto 16 06 03);R4;No Peligroso;17;KG
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;190905;Resinas intercambiadoras de iones saturadas o usadas;R13;No Peligroso;0;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;110502;Cenizas de zinc;R4;No Peligroso;2347584;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;100511;Granzas y espumas distintas de las especificadas en el código 10 05 10;D5;No Peligroso;1961018;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;200304;Lodos de fosas sépticas;R13;No Peligroso;1604;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;110501;Matas de galvanización;R4;No Peligroso;1519726;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;160117;Metales ferrosos;R11;No Peligroso;74130;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;191203;Metales no férreos;R4;No Peligroso;37290;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;160118;Metales no ferrosos;R4;No Peligroso;23035;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;170107;Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06;R13;No Peligroso;7200;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;170107;Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06;R13;No Peligroso;28280;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;100504;Otras partículas y polvos;R4;No Peligroso;613030;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;191002;Residuos no férreos;R4;No Peligroso;7382;KG
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;170404;Zinc;R4;No Peligroso;1701638;KG
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;100501;Escorias de la producción primaria y secundaria;D5;No Peligroso;33026040;KG
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;160117;Metales ferrosos;R5;No Peligroso;109460;KG
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;170107;Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06;D5;No Peligroso;54800;KG
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;200301;Mezclas de residuos municipales;D5;No Peligroso;180;KG
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;080318;Residuos de tóner de impresión, distintos de los especificados en el código 08 03 17;R5;No Peligroso;68000;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;110502;Cenizas de zinc;R4;No Peligroso;740;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;100511;Granzas y espumas distintas de las especificadas en el código 10 05 10;R4;No Peligroso;2445616;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;200304;Lodos de fosas sépticas;D9;No Peligroso;4420;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;110501;Matas de galvanización;R4;No Peligroso;4483854;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;160117;Metales ferrosos;R11;No Peligroso;53440;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;160118;Metales no ferrosos;R4;No Peligroso;22130;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;080318;Residuos de tóner de impresión, distintos de los especificados en el código 08 03 17;R13;No Peligroso;3;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;161102;Revestimientos y refractarios a base de carbono, procedentes de procesos metalúrgicos distintos de los especificados en el código 16 11 01;D12;No Peligroso;34520;KG
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;170404;Zinc;R4;No Peligroso;78260;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;150103;Envases de madera;R13;No Peligroso;113740;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100903;Escorias de horno;R13;No Peligroso;1127304;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100903;Escorias de horno;D5;No Peligroso;622512;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100903;Escorias de horno;D5;No Peligroso;456160;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;101008;Machos y moldes de fundición con colada distintos de los especificados en el código 10 10 07;R13;No Peligroso;3493450;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;101008;Machos y moldes de fundición con colada distintos de los especificados en el código 10 10 07;R13;No Peligroso;2291580;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100906;Machos y moldes de fundición sin colada distintos de los especificados en el código 10 09 05;D5;No Peligroso;692500;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100912;Otras partículas distintas de las especificadas en el código 10 09 11;R13;No Peligroso;0;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;0;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;200101;Papel y cartón;R13;No Peligroso;4735;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;D5;No Peligroso;231560;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;D5;No Peligroso;18920;KG
2008;A48280192;BETSAIDE;4800001579;BETSAIDE;Elorrio;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;R13;No Peligroso;6293830;KG
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;150103;Envases de madera;R3;No Peligroso;22520;KG
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;160117;Metales ferrosos;R4;No Peligroso;23520;KG
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;200101;Papel y cartón;R3;No Peligroso;620;KG
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;200303;Residuos de limpieza viaria;D5;No Peligroso;744350;KG
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;080313;Residuos de tintas distintos de los especificados en el código 08 03 12;R13/R5;No Peligroso;2,66;KG
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;080318;Residuos de tóner de impresión, distintos de los especificados en el código 08 03 17;R5/R13;No Peligroso;51,04;KG
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;200202;Tierra y piedras;D5;No Peligroso;1084520;KG
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;200140;Metales;R13;No Peligroso;800;KG
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;200139;Plásticos;R13;No Peligroso;100;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;170201;Madera;R5;No Peligroso;3100;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;170407;Metales mezclados;R4;No Peligroso;4920;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;200301;Mezclas de residuos municipales;R13;No Peligroso;0;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;200301;Mezclas de residuos municipales;R5;No Peligroso;0;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;200301;Mezclas de residuos municipales;R13;No Peligroso;7780;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;191212;Otros residuos (incluidas mezclas de materiales) procedentes del tratamiento mecánico de residuos, distintos de los especificados en el código 19 12 11;R13;No Peligroso;0;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;191201;Papel y cartón;R5;No Peligroso;1740;KG
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;080318;Residuos de tóner de impresión, distintos de los especificados en el código 08 03 17;R5;No Peligroso;0;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;150103;Envases de madera;R3/R1;No Peligroso;44080;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;150101;Envases de papel y cartón;R1/R3;No Peligroso;49700;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;190902;Lodos de la clarificación del agua;D5;No Peligroso;64070;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;170605;materiales de construcción que contienen amianto;D5;No Peligroso;11380;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;170407;Metales mezclados;R4;No Peligroso;393340;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;061303;Negro de carbón;D5;No Peligroso;0;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;160103;Neumáticos fuera de uso;R13;No Peligroso;843210;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;040209;Residuos de materiales compuestos (textiles impregnados, elastómeros, plastómeros);R13;No Peligroso;27587;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;070213;Residuos de plástico;R7;No Peligroso;659309;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;070299;Residuos no especificados en otra categoría;D5;No Peligroso;25240;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;070299;Residuos no especificados en otra categoría;D5;No Peligroso;1617140;KG
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;070299;Residuos no especificados en otra categoría;R13;No Peligroso;402409;KG
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;160216;Componentes retirados de equipos desechados distintos de los especificados en el código 16 02 15;R4;No Peligroso;33140;KG
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;200304;Lodos de fosas sépticas;D9;No Peligroso;241800;KG
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;020301;Lodos de lavado, limpieza, pelado, centrifugado y separación;D9;No Peligroso;439580;KG
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;020305;Lodos del tratamiento in situ de efluentes;D9;No Peligroso;215980;KG
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;200199;Otras fracciones no especificadas en otra categoría;D5;No Peligroso;47860;KG
2008;A48501191;CABARRI;4800001899;CABARRI, S.A.;Arrigorriaga;110502;Cenizas de zinc;R4;No Peligroso;55015;KG
2008;A48501191;CABARRI;4800001899;CABARRI, S.A.;Arrigorriaga;110501;Matas de galvanización;R4;No Peligroso;89649;KG
2008;A48501191;CABARRI;4800001899;CABARRI, S.A.;Arrigorriaga;160117;Metales ferrosos;R4;No Peligroso;118290;KG
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;150102;Envases de plástico;R13;No Peligroso;2280;KG
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;100316;Espumas distintas de las especificadas en el código 10 03 15;R4;No Peligroso;54800;KG
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;120101;Limaduras y virutas de metales férreos;R13;No Peligroso;998757;KG
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;120103;Limaduras y virutas de metales no férreos;R4;No Peligroso;67680;KG
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;170201;Madera;R13;No Peligroso;13180;KG
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;200101;Papel y cartón;R13;No Peligroso;12930;KG
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;170402;Aluminio;R13;No Peligroso;520;KG
