Contaminantes al AGUA de las e-DMAs E-PRTR ejercicio 2008 (Sumatorio cantidad másica por Contaminante);;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;Tipo;Contaminante;Descripción;Cod PRTR;Cantidad masica KG/Año
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);0,000724
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,114
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0,54
2008;A81046856;ARCELORMITTAL ESPAÑA;4800003347;ArcelorMittal España - Fca. de Etxebarri;Etxebarri, Ant S. Esteban-Etxebarri D. E.;Agua;010501;CADMIO;(null);0,59
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;32,74
2008;G48517262;LARRABE OILOTEGIA SAT Nº 130;4800003452;LARRABE OILOTEGIA;Gamiz-Fika;Agua;030700;DQO;(null);62,46
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Agua;021100;CLORUROS;79;930,15
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Agua;020112;HIERRO;(null);44,29
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,5
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Agua;022100;NITRÓGENO TOTAL;12;905,83
2008;A20542015;SAVASA IMP;2000001921;SAVASA IMP, S.A;Usurbil;Agua;010600;ACEITES Y GRASAS MINERALES PERSISTENTES;(null);0
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Agua;022200;FÓSFORO TOTAL;13;21,6278
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Agua;030700;DQO;(null);1214,902
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Agua;030700;DQO;(null);0
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;020127;CROMO Y SUS COMPUESTOS;19;2,387336
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;022200;FÓSFORO TOTAL;13;0
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;010600;ACEITES Y GRASAS MINERALES PERSISTENTES;(null);0
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;020101;ALUMINIO;(null);0
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;030700;DQO;(null);124,87605
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;Agua;022100;NITRÓGENO TOTAL;12;963,208
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;031000;SOLIDOS EN SUSPENSION;(null);147,829
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;020113;MANGANESO;(null);0,136
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;020112;HIERRO;(null);17,41
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;289,797
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;021300;FLUORUROS;83;18,837
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;010600;ACEITES Y GRASAS MINERALES PERSISTENTES;(null);8,693
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;011005;BENZO(b)FLUORANTENO (COMO PAH);(null);0,000724
2008;A48026421;MEBUNIK, S.A.;4800001693;MEBUNIK;Barakaldo;Agua;020126;POTASIO;(null);1917,69
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,027
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Agua;021300;FLUORUROS;83;0
2008;A48204796;FUNDICION NODULAR FLESIC;4800001754;FUNDICION NODULAR FLESIC, S.A.;Iurreta;Agua;022400;ACEITES Y GRASAS;(null);7,396
2008;A20019758;INYECTAMETAL;4800001819;INYECTAMETAL;Abadiño;Agua;020103;ARSENICO;(null);0,0575
2008;A20019758;INYECTAMETAL;4800001819;INYECTAMETAL;Abadiño;Agua;020115;NIQUEL;(null);0,057
2008;A20019758;INYECTAMETAL;4800001819;INYECTAMETAL;Abadiño;Agua;020111;ESTAÑO;(null);0,076
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;51523,47
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;021100;CLORUROS;79;1659791,6
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;022400;ACEITES Y GRASAS;(null);14208,4
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;030700;DQO;(null);185734,5
2008;A20094769;AVICOLA GORROTXATEGI;2000003014;AVICOLA GORROTXATEGI S.A.;Idiazabal;Agua;030800;DBO5;(null);0
2008;A20094769;AVICOLA GORROTXATEGI;2000003014;AVICOLA GORROTXATEGI S.A.;Idiazabal;Agua;022400;ACEITES Y GRASAS;(null);0
2008;A01038074;EKONOR;4800004207;Vertedero de Bistibieta;Lemoa;Agua;021400;NITRATOS;(null);2,88
2008;A08016263;FMC-FORET;4800001598;FMC-FORET, S.A.;Zamudio;Agua;021500;SULFATOS;(null);1197
2008;A50005784;TENNECO AUTOMOTIVE IBERICA;4800001661;TENNECO AUTOMOTIVE IBERICA;Ermua;Agua;022200;FÓSFORO TOTAL;13;7,49
2008;A50005784;TENNECO AUTOMOTIVE IBERICA;4800001661;TENNECO AUTOMOTIVE IBERICA;Ermua;Agua;011001;ANTRACENO;61;0
2008;A50005784;TENNECO AUTOMOTIVE IBERICA;4800001661;TENNECO AUTOMOTIVE IBERICA;Ermua;Agua;011004;BENZO(a)PIRENO (COMO PAH);(null);0
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0,2768
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,04982
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;010112;ALDRIN ( HDDN ) Y SUS DERIVADOS;26;0
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,76
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Agua;020112;HIERRO;(null);8,36
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Agua;022400;ACEITES Y GRASAS;(null);621,89
2008;A48020580;ZF SACHS ESPAÑA;4800009043;ZF SACHS ESPAÑA;Lezama;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,04
2008;A95075586;IBERDROLA GENERACION, S.A.U.;4800011346;CENTRAL TÉRMICA DE SANTURCE;Santurtzi;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;641,14267
2008;A95075586;IBERDROLA GENERACION, S.A.U.;4800011346;CENTRAL TÉRMICA DE SANTURCE;Santurtzi;Agua;022100;NITRÓGENO TOTAL;12;778,855
2008;A95075586;IBERDROLA GENERACION, S.A.U.;4800011346;CENTRAL TÉRMICA DE SANTURCE;Santurtzi;Agua;020127;CROMO Y SUS COMPUESTOS;19;0
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Agua;021000;CIANUROS;82;0,06688
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Agua;021300;FLUORUROS;83;22,02
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Agua;011000;HIDROCARBUROS AROMÁTICOS POLÍCICLICOS (PAH);72;0,003371
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Agua;022100;NITRÓGENO TOTAL;12;62,6
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Agua;021200;FENOLES;71;0,2381
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Agua;030700;DQO;(null);995,8
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Agua;020127;CROMO Y SUS COMPUESTOS;19;0
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Agua;020101;ALUMINIO;(null);0
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Agua;020118;SELENIO;(null);0
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,036
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Agua;011003;FLUORANTENO;88;0
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Agua;021300;FLUORUROS;83;0
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Agua;022100;NITRÓGENO TOTAL;12;0
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Agua;022100;NITRÓGENO TOTAL;12;1246,79
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Agua;021100;CLORUROS;79;22982,4
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Agua;022200;FÓSFORO TOTAL;13;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Agua;010804;XILENO (COMO BTEX);78;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Agua;010102;HEXACLOROCICLOHEXANO (HCH);44;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Agua;010108;1,2-DICLOROETANO (DCE);34;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Agua;010107;HEXACLOROBUTADIENO (HCBD);43;0
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;Agua;021200;FENOLES;71;0
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;Agua;011000;HIDROCARBUROS AROMÁTICOS POLÍCICLICOS (PAH);72;0
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;Agua;020115;NIQUEL;(null);0
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;B48801955;MAXAM U.E.B.;4800019117;MAXAM U.E.B., S.L.;Galdakao;Agua;020128;COBRE Y SUS COMPUESTOS;20;2,52
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;011100;CLOROALCANOS (C10-C13);31;0,1165
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;021100;CLORUROS;79;300870,77
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;010108;1,2-DICLOROETANO (DCE);34;0,699
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;022200;FÓSFORO TOTAL;13;3639,2
2008;B48475438;HIDROELECTRICA IBERICA;4800027590;CENTRAL TÉRMICA DE CICLO COMBINADO DE SANTURTZI;Santurtzi;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;010801;BENCENO (COMO BTEX);62;0,699
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;010803;TOLUENO (COMO BTEX);73;0,699
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;011002;NAFTALENO;68;0,1165
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;010118;ALACLORO;25;0,0746
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;010122;MIREX;46;0,0046
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;020801;FTALATO DE BIS (2-ETILHEXILO) (DEHP);70;0,023
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;010302;TRIFENILESTAÑO Y COMPUESTOS;75;0,1165
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;011203;TRIFLURALINA;77;0,0023
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;022600;AMIANTO;81;0
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;020401;OCTILFENOLES;87;2,33
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;011007;INDENO(1, 2, 3-cd)PIRENO (COMO PAH);(null);0,1165
2008;P4802400D;BILBOKO UDALA - AYUNTAMIENTO DE BILBAO;4800025239;VERTEDERO CONTROLADO DE ARTIGAS;Bilbao;Agua;010129;TETRACLOROETILENO (PER);52;0,699
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Agua;021100;CLORUROS;79;5832,334
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Agua;011002;NAFTALENO;68;0
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Agua;011004;BENZO(a)PIRENO (COMO PAH);(null);0,002055
2008;A48529358;PRODUCTOS TUBULARES;4800025730;PRODUCTOS TUBULARES (CENTRO DE TUBOS-BOTELLAS);Valle de Trápaga-Trapagaran;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,491
2008;A48529358;PRODUCTOS TUBULARES;4800025730;PRODUCTOS TUBULARES (CENTRO DE TUBOS-BOTELLAS);Valle de Trápaga-Trapagaran;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0,145
2008;A48529358;PRODUCTOS TUBULARES;4800025730;PRODUCTOS TUBULARES (CENTRO DE TUBOS-BOTELLAS);Valle de Trápaga-Trapagaran;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,3714
2008;A48529358;PRODUCTOS TUBULARES;4800025730;PRODUCTOS TUBULARES (CENTRO DE TUBOS-BOTELLAS);Valle de Trápaga-Trapagaran;Agua;021500;SULFATOS;(null);1641,84
2008;B95288841;AVICOLA BENIGNO ASPURU S.L.;4800025874;AVÍCOLA BENIGNO ASPURU S.L.;Larrabetzu;Agua;022200;FÓSFORO TOTAL;13;0,4232
2008;B95288841;AVICOLA BENIGNO ASPURU S.L.;4800025874;AVÍCOLA BENIGNO ASPURU S.L.;Larrabetzu;Agua;022100;NITRÓGENO TOTAL;12;0
2008;B95288841;AVICOLA BENIGNO ASPURU S.L.;4800025874;AVÍCOLA BENIGNO ASPURU S.L.;Larrabetzu;Agua;031000;SOLIDOS EN SUSPENSION;(null);641,22
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Agua;010103;PENTACLOROFENOL;49;12,72
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Agua;020402;ETOXILATOS DE NONILFENOL (NP/NPE) Y SUSTANCIAS AFINES;64;77,46
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Agua;011202;ISOPROTURON;67;0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Agua;020801;FTALATO DE BIS (2-ETILHEXILO) (DEHP);70;28,52
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Agua;011003;FLUORANTENO;88;0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Agua;011006;BENZO(k)FLUORANTENO (COMO PAH);(null);0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Agua;010111;TRICLOROBENCENO;54;0
2008;B48801955;MAXAM U.E.B.;4800019117;MAXAM U.E.B., S.L.;Galdakao;Agua;020112;HIERRO;(null);51,83
2008;A48547558;ZABALGARBI;4800020613;ZABALGARBI;Bilbao;Agua;030800;DBO5;(null);726,6075
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;022600;AMIANTO;81;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;010133;CLORURO DE VINILO;60;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;021300;FLUORUROS;83;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;020801;FTALATO DE BIS (2-ETILHEXILO) (DEHP);70;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;010128;HEXABROMOBIFENILO;90;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Agua;010803;TOLUENO (COMO BTEX);73;0
2008;A48107809;INYECTADOS GABI;4800006286;INYECTADOS GABI;Zaldibar;Agua;022100;NITRÓGENO TOTAL;12;5,64
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0,154
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;Agua;022100;NITRÓGENO TOTAL;12;0
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;Agua;030700;DQO;(null);0
2008;B20002671;KIMBERLY CLARK;4800007061;KIMBERLY-CLARK, S.L;Zalla;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;196,19899
2008;B20002671;KIMBERLY CLARK;4800007061;KIMBERLY-CLARK, S.L;Zalla;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;39088,8757
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Agua;022100;NITRÓGENO TOTAL;12;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Agua;020401;OCTILFENOLES;87;0
2008;A28381473;ARKEMA QUIMICA;2000000240;ARKEMA QUÍMICA, S.A. - Fábrica de Hernani;Hernani;Agua;031000;SOLIDOS EN SUSPENSION;(null);3868
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;Agua;020400;DETERGENTES. AGENTES TENSOACTIVOS EN GENERAL;(null);0
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;Agua;031000;SOLIDOS EN SUSPENSION;(null);0
2008;B48475438;HIDROELECTRICA IBERICA;4800027590;CENTRAL TÉRMICA DE CICLO COMBINADO DE SANTURTZI;Santurtzi;Agua;021200;FENOLES;71;0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800027788;EDAR ARRIANDI;Iurreta;Agua;010103;PENTACLOROFENOL;49;0,836
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800027788;EDAR ARRIANDI;Iurreta;Agua;010801;BENCENO (COMO BTEX);62;0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800027788;EDAR ARRIANDI;Iurreta;Agua;011201;DIURON;37;0,2939
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800027788;EDAR ARRIANDI;Iurreta;Agua;010302;TRIFENILESTAÑO Y COMPUESTOS;75;0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800027788;EDAR ARRIANDI;Iurreta;Agua;011003;FLUORANTENO;88;0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800027788;EDAR ARRIANDI;Iurreta;Agua;010803;TOLUENO (COMO BTEX);73;0
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800027788;EDAR ARRIANDI;Iurreta;Agua;010804;XILENO (COMO BTEX);78;1,1138
2008;A20180741;GALVANIZADOS ARRATE;2000001594;GALVANIZADOS ARRATE;Soraluze-Placencia de las Armas;Agua;021100;CLORUROS;79;50741,7
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,832
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;Agua;020112;HIERRO;(null);1,1515
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;Agua;031000;SOLIDOS EN SUSPENSION;(null);29,55
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Agua;021000;CIANUROS;82;0,0278
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0,0413
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Agua;030800;DBO5;(null);1320,9
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);0,00162
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;Agua;031000;SOLIDOS EN SUSPENSION;(null);44,52
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Agua;031000;SOLIDOS EN SUSPENSION;(null);971,4
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Agua;010300;COMPUESTOS ORGANICOS DE ESTAÑO;69;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Agua;011007;INDENO(1, 2, 3-cd)PIRENO (COMO PAH);(null);0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);0
2008;A59202861;CESPA GR;2000003717;VERTEDERO DE MUTILOA;Mutiloa;Agua;020127;CROMO Y SUS COMPUESTOS;19;6,05
2008;A59202861;CESPA GR;2000003717;VERTEDERO DE MUTILOA;Mutiloa;Agua;030800;DBO5;(null);5539,26
2008;A59202861;CESPA GR;2000003717;VERTEDERO DE MUTILOA;Mutiloa;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0,83
2008;A59202861;CESPA GR;2000003717;VERTEDERO DE MUTILOA;Mutiloa;Agua;020113;MANGANESO;(null);6,92
2008;Q2000539C;MANCOMUNIDAD DE SASIETA;2000003860;Vertedero Sasieta;Beasain;Agua;021100;CLORUROS;79;147456,8
