Contaminantes al AIRE de las e-DMAs E-PRTR ejercicio 2008 (Sumatorio cantidad por Contaminante);;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;Tipo;Contaminante;Descripción;Cod PRTR;Cantidad KG/Año
2008;A48032734;INDUSTRIAS GALYCAS;0100000311;INDUSTRIAS GALYCAS, S.A.;Vitoria-Gasteiz;Aire;070102;OXIDO NITROSO (N2O);5;6,5
2008;A48032734;INDUSTRIAS GALYCAS;0100000311;INDUSTRIAS GALYCAS, S.A.;Vitoria-Gasteiz;Aire;070105;METANO;1;9,1
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Aire;030402;OXIDOS DE NITROGENO;8;407,3
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;8,6
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Aire;030203;ACIDO CIANHIDRICO;85;0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Aire;040405;PENTACLOROFENOL (PCP);49;0
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;Aire;030401;OXIDOS DE AZUFRE;11;86451,788
2008;B95543625;MUGAPE;4800002739;MUGAPE S.L;Mallabia;Aire;020304;CIANUROS FACILMENTE SOLUBLES;(null);3,378
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Aire;030401;OXIDOS DE AZUFRE;11;91,54
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Aire;030207;AMONIACO;6;0
2008;A48172704;MONTORRETAS;4800002936;Montorretas;Durango;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);90
2008;A48172704;MONTORRETAS;4800002936;Montorretas;Durango;Aire;070102;OXIDO NITROSO (N2O);5;9,1
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Aire;030403;MONOXIDO DE CARBONO;2;356,24
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;290739,1
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Aire;030404;DIOXIDO DE CARBONO;3;1994942,28
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;4020,14
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Aire;030402;OXIDOS DE NITROGENO;8;462,42
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Aire;020302;PLOMO Y SUS COMPUESTOS;23;0,036335
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;30575,4
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Aire;030402;OXIDOS DE NITROGENO;8;218
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;020303;CROMO Y SUS COMPUESTOS;19;0
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;030403;MONOXIDO DE CARBONO;2;172286,62
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;386,03
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;020302;PLOMO Y SUS COMPUESTOS;23;25,57
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;030404;DIOXIDO DE CARBONO;3;29034090
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Aire;020306;COBRE Y SUS COMPUESTOS;20;65,46
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0,88
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Aire;070102;OXIDO NITROSO (N2O);5;219,9
2008;B20814398;CALERA DE ALZO;2000001726;CALERA DE ALZO-ALZO;Altzo;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);2108467
2008;B20814398;CALERA DE ALZO;2000001885;CALERA DE ALZO-MONDRAGON;Arrasate/Mondragón;Aire;030402;OXIDOS DE NITROGENO;8;1790424
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Aire;040143;COMPUESTOS ORGANICOS VOLATILES;(null);156
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Aire;030403;MONOXIDO DE CARBONO;2;719,1
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Aire;020312;ZINC Y SUS COMPUESTOS;24;29,8
2008;A20542015;SAVASA IMP;2000001921;SAVASA IMP, S.A;Usurbil;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;82266,59
2008;A20542015;SAVASA IMP;2000001921;SAVASA IMP, S.A;Usurbil;Aire;030401;OXIDOS DE AZUFRE;11;0
2008;A20542015;SAVASA IMP;2000001921;SAVASA IMP, S.A;Usurbil;Aire;070105;METANO;1;14,81
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;2793,8
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;050302;BENCENO;62;185,65
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;030402;OXIDOS DE NITROGENO;8;274
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;070102;OXIDO NITROSO (N2O);5;4,4
2008;A01308030;INTERENVASES;0100008443;INTERENVASES, S.A.;Asparrena;Aire;040143;COMPUESTOS ORGANICOS VOLATILES;(null);2,5
2008;A01308030;INTERENVASES;0100008443;INTERENVASES, S.A.;Asparrena;Aire;070105;METANO;1;0,7
2008;B01047794;ETXISUA;0100001467;ETXISUA;Elburgo/Burgelu;Aire;070105;METANO;1;74329
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Aire;030402;OXIDOS DE NITROGENO;8;2478,73
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Aire;070102;OXIDO NITROSO (N2O);5;2,02
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;030402;OXIDOS DE NITROGENO;8;5610,28
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;040239;ANTRACENO;61;0
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;030206;ACIDO CLORHIDRICO;(null);0
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;1,6
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Aire;020312;ZINC Y SUS COMPUESTOS;24;1,4
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Aire;020304;CIANUROS FACILMENTE SOLUBLES;(null);48,1
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Aire;030402;OXIDOS DE NITROGENO;8;42
2008;F48023766;SDAD. COOP IND FUND MEALICAS SAN VICENTE;4800001675;S. COOP. IND. FUNDICIONES METÁLICAS SAN VICENTE;Abadiño;Aire;080000;PARTÍCULAS SÓLIDAS;(null);0
2008;A48026421;MEBUNIK, S.A.;4800001693;MEBUNIK;Barakaldo;Aire;030403;MONOXIDO DE CARBONO;2;15,7
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;1,0359
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;020302;PLOMO Y SUS COMPUESTOS;23;3,2724
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;030401;OXIDOS DE AZUFRE;11;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;050302;BENCENO;62;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;040159;PENTACLOROBENCENO;48;0
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;Aire;030301;COMPUESTOS INORGANICOS GASEOSOS O VAPORES DE CLORURO, SI NO ESTAN EN LA CLASE I INDICADOS COMO HCl;(null);0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;080000;PARTÍCULAS SÓLIDAS;(null);952,003
2008;A20019758;INYECTAMETAL;4800001819;INYECTAMETAL;Abadiño;Aire;070102;OXIDO NITROSO (N2O);5;81,7
2008;A48501191;CABARRI;4800001899;CABARRI, S.A.;Arrigorriaga;Aire;030403;MONOXIDO DE CARBONO;2;1626
2008;A48501191;CABARRI;4800001899;CABARRI, S.A.;Arrigorriaga;Aire;070105;METANO;1;25,5
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;030403;MONOXIDO DE CARBONO;2;763978
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;1554772
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;030402;OXIDOS DE NITROGENO;8;3705685
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;Aire;030403;MONOXIDO DE CARBONO;2;73,4939
2008;A48226047;AL-KO RECORD;4800002054;AL-KO RECORD, S.A.;Abadiño;Aire;070102;OXIDO NITROSO (N2O);5;7,34939
2008;A48765937;FUNDICIONES FUMBARRI-DURANGO;4800001634;FUNDICIONES FUMBARRI;Durango;Aire;030207;AMONIACO;6;30,72
2008;A48765937;FUNDICIONES FUMBARRI-DURANGO;4800001634;FUNDICIONES FUMBARRI;Durango;Aire;050302;BENCENO;62;497,63
2008;A48765937;FUNDICIONES FUMBARRI-DURANGO;4800001634;FUNDICIONES FUMBARRI;Durango;Aire;030403;MONOXIDO DE CARBONO;2;484,1
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;080000;PARTÍCULAS SÓLIDAS;(null);908
2008;A48171102;BEFESA ZINC ASER;4800002385;BEFESA ZINC ASER, S.A.;Erandio;Aire;070105;METANO;1;0,6898
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;070105;METANO;1;30,15
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0,98
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0
2008;A48020580;ZF SACHS ESPAÑA;4800009043;ZF SACHS ESPAÑA;Lezama;Aire;070105;METANO;1;10,5
2008;A48020580;ZF SACHS ESPAÑA;4800009043;ZF SACHS ESPAÑA;Lezama;Aire;070102;OXIDO NITROSO (N2O);5;10,5
2008;A95075586;IBERDROLA GENERACION, S.A.U.;4800011346;CENTRAL TÉRMICA DE SANTURCE;Santurtzi;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,000000945
2008;A95075586;IBERDROLA GENERACION, S.A.U.;4800011346;CENTRAL TÉRMICA DE SANTURCE;Santurtzi;Aire;020306;COBRE Y SUS COMPUESTOS;20;9,45
2008;B48943708;DIC COATINGS;4800011770;DIC COATINGS;Abanto y Ciérvana-Abanto Zierbena;Aire;070105;METANO;1;5,5
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;020312;ZINC Y SUS COMPUESTOS;24;1471,11
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;030403;MONOXIDO DE CARBONO;2;518282,1
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,0000512
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Aire;070102;OXIDO NITROSO (N2O);5;3,02
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;030404;DIOXIDO DE CARBONO;3;7932884,66
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;5302,1772
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Aire;040403;HEXACLOROBENCENO (HCB);42;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Aire;030403;MONOXIDO DE CARBONO;2;0
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Aire;070102;OXIDO NITROSO (N2O);5;2,89
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;030401;OXIDOS DE AZUFRE;11;415145,2
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;050302;BENCENO;62;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;37,76
2008;A48159149;INDUMETAL RECYCLING, S.A.;4800002383;INDUMETAL RECYCLING, S.A;Erandio;Aire;030402;OXIDOS DE NITROGENO;8;0
2008;A48159149;INDUMETAL RECYCLING, S.A.;4800002383;INDUMETAL RECYCLING, S.A;Erandio;Aire;020303;CROMO Y SUS COMPUESTOS;19;0,006
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0,611
2008;B95348835;SOCIEDAD GANADERA GUROKELA 2004;4800027285;MATADERO DE BILBAO;Bilbao;Aire;030404;DIOXIDO DE CARBONO;3;1720011
2008;A48547558;ZABALGARBI;4800020613;ZABALGARBI;Bilbao;Aire;030402;OXIDOS DE NITROGENO;8;248515,84
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;0
2008;B48948830;BIZKAIA ENERGIA;4800015498;Bizkaia Energia S.L.;Amorebieta-Etxano;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001648;ARCELORMITTAL BERGARA, S.A.;Bergara;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;15,42
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001648;ARCELORMITTAL BERGARA, S.A.;Bergara;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;1,27
2008;A48851356;FYTASA FUNDICIONES;4800006280;Fytasa Fundiciones;Elorrio;Aire;080000;PARTÍCULAS SÓLIDAS;(null);154,475
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;040401;HEXACLOROCICLOHEXANO (HCH);44;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;020304;CIANUROS FACILMENTE SOLUBLES;(null);0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;040159;PENTACLOROBENCENO;48;0
2008;A28381473;ARKEMA QUIMICA;2000000240;ARKEMA QUÍMICA, S.A. - Fábrica de Hernani;Hernani;Aire;070102;OXIDO NITROSO (N2O);5;195,74
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;Aire;070102;OXIDO NITROSO (N2O);5;5,11
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;030402;OXIDOS DE NITROGENO;8;127482,1
2008;A48851356;FYTASA FUNDICIONES;4800006280;Fytasa Fundiciones;Elorrio;Aire;030207;AMONIACO;6;86,57
2008;A48107809;INYECTADOS GABI;4800006286;INYECTADOS GABI;Zaldibar;Aire;030404;DIOXIDO DE CARBONO;3;964259,85
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;Aire;030402;OXIDOS DE NITROGENO;8;99188,7
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;Aire;030000; VAPORES O GASES DE SUSTANCIAS INORGANICAS;(null);1043,6
2008;A20014064;FERALCO IBERIA;2000000308;FERALCO IBERIA - ALEGIA;Alegia;Aire;070105;METANO;1;1,04
2008;A20014064;FERALCO IBERIA;2000000308;FERALCO IBERIA - ALEGIA;Alegia;Aire;030403;MONOXIDO DE CARBONO;2;13,25
2008;F20814976;BECKER;2000000329;BECKER, S.COOP;Alegia;Aire;030401;OXIDOS DE AZUFRE;11;574,46
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0,26526
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0,5212
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;030401;OXIDOS DE AZUFRE;11;2669,45
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;030203;ACIDO CIANHIDRICO;85;32,01
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;030401;OXIDOS DE AZUFRE;11;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;050302;BENCENO;62;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;040209;DI(2-ETILHEXIL)-FTALATO (DIOCTILFTALATO);70;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;070101;PFCs (PERFLUOROCARBUROS);9;0
2008;A20099321;ZUBIALDE,S.A.;2000004045;ZUBIALDE S.A.;Aizarnazabal;Aire;070105;METANO;1;3794,1
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Aire;030401;OXIDOS DE AZUFRE;11;1461,266
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0,1
2008;A20022828;TS FUNDICIONES;2000004432;TS ZESTOA;Zestoa;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);1915
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;5093,8
2008;F20075909;MIRVAT;2000004926;Mirvat S. Coop. Ltda.;Eskoriatza;Aire;030403;MONOXIDO DE CARBONO;2;60,6
2008;P2000015D;MANCOMUNIDAD MUNICIPAL DE SAN MARCOS;2000004950;VERTEDERO DE SAN MARCOS;Errenteria;Aire;030403;MONOXIDO DE CARBONO;2;74,153
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;6,0984
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;050108;BENZO(a)PIRENO (COMO PAH);(null);30,51914
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;Aire;020302;PLOMO Y SUS COMPUESTOS;23;11,6592
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;9,94
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;030402;OXIDOS DE NITROGENO;8;168617,42
2008;B20490801;PERFILES ESPECILES SELAK;2000010018;PERFILES ESPECIALES SELAK, S.L.;Hernani;Aire;030403;MONOXIDO DE CARBONO;2;735,27
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;Aire;030403;MONOXIDO DE CARBONO;2;124
2008;A20516233;SNA EUROPE INDUSTRIES IBERIA;2000014673;SNA EUROPE INDUSTRIES IBERIA, S.A. (PLANTA DE IRUN);Irun;Aire;030402;OXIDOS DE NITROGENO;8;408,6
2008;A20516233;SNA EUROPE INDUSTRIES IBERIA;2000014673;SNA EUROPE INDUSTRIES IBERIA, S.A. (PLANTA DE IRUN);Irun;Aire;070105;METANO;1;9,2
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;030207;AMONIACO;6;2,972
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;030203;ACIDO CIANHIDRICO;85;2,2098
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;070102;OXIDO NITROSO (N2O);5;62
2008;B20564894;USIMEK BERGARA, SL;2000016761;USIMEK BERGARA, SL;Bergara;Aire;070105;METANO;1;3,53
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;070105;METANO;1;12494,3
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;020101;CADMIO Y SUS COMPUESTOS;18;1,21884
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;070105;METANO;1;36293,6
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;030207;AMONIACO;6;0
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;050302;BENCENO;62;0
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;020303;CROMO Y SUS COMPUESTOS;19;0
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;020312;ZINC Y SUS COMPUESTOS;24;0
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;030402;OXIDOS DE NITROGENO;8;6018,2
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;485,4
2008;A20613253;PAPEL ARALAR;2000007375;PAPEL ARALAR;Amezketa;Aire;070105;METANO;1;1268
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;28,18
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;030207;AMONIACO;6;0
2008;A48208581;S.A. DE DESC. Y ELIMIN. DE RESID.;4800007497;S.A. DE DESCONTAMINACION Y ELIMINACION DE RESIDUOS;Bilbao;Aire;030402;OXIDOS DE NITROGENO;8;3714,45
2008;A48208581;S.A. DE DESC. Y ELIMIN. DE RESID.;4800007497;S.A. DE DESCONTAMINACION Y ELIMINACION DE RESIDUOS;Bilbao;Aire;030404;DIOXIDO DE CARBONO;3;3343001,44
2008;A48212567;GARBIKER A.B. (S.A.);4800007500;VERTEDERO DE R.U. IGORRE;Igorre;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0
